ls_id,dec,ra,elat,elon,glat,glon,mjd_max,mjd_min,ref_id,brickid,blob_nea_g,blob_nea_r,blob_nea_z,bx,by,dchisq_1,dchisq_2,dchisq_3,dchisq_4,dchisq_5,dec_ivar,dered_flux_g,dered_flux_r,dered_flux_w1,dered_flux_w2,dered_flux_w3,dered_flux_w4,dered_flux_z,dered_mag_g,dered_mag_r,dered_mag_w1,dered_mag_w2,dered_mag_w3,dered_mag_w4,dered_mag_z,ebv,fiberflux_g,fiberflux_r,fiberflux_z,fibertotflux_g,fibertotflux_r,fibertotflux_z,flux_g,flux_ivar_g,flux_ivar_r,flux_ivar_w1,flux_ivar_w2,flux_ivar_w3,flux_ivar_w4,flux_ivar_z,flux_r,flux_w1,flux_w2,flux_w3,flux_w4,flux_z,fracflux_g,fracflux_r,fracflux_w1,fracflux_w2,fracflux_w3,fracflux_w4,fracflux_z,fracin_g,fracin_r,fracin_z,fracmasked_g,fracmasked_r,fracmasked_z,gaia_a_g_val,gaia_astrometric_excess_noise,gaia_astrometric_excess_noise_sig,gaia_astrometric_sigma5d_max,gaia_astrometric_weight_al,gaia_e_bp_min_rp_val,gaia_phot_bp_mean_flux_over_error,gaia_phot_bp_mean_mag,gaia_phot_bp_rp_excess_factor,gaia_phot_g_mean_flux_over_error,gaia_phot_g_mean_mag,gaia_phot_rp_mean_flux_over_error,gaia_phot_rp_mean_mag,galdepth_g,galdepth_r,galdepth_z,g_r,htm9,mag_g,mag_r,mag_w1,mag_w2,mag_w3,mag_w4,mag_z,mw_transmission_g,mw_transmission_r,mw_transmission_w1,mw_transmission_w2,mw_transmission_w3,mw_transmission_w4,mw_transmission_z,nea_g,nea_r,nea_z,nest4096,objid,parallax_ivar,parallax,pmdec_ivar,pmdec,pmra_ivar,pmra,psfdepth_g,psfdepth_r,psfdepth_w1,psfdepth_w2,psfdepth_w3,psfdepth_w4,psfdepth_z,psfsize_g,psfsize_r,psfsize_z,ra_ivar,random_id,rchisq_g,rchisq_r,rchisq_w1,rchisq_w2,rchisq_w3,rchisq_w4,rchisq_z,ref_epoch,ring256,r_z,sersic_ivar,sersic,shape_e1_ivar,shape_e1,shape_e2_ivar,shape_e2,shape_r_ivar,shape_r,snr_g,snr_r,snr_w1,snr_w2,snr_w3,snr_w4,snr_z,w1_w2,w2_w3,w3_w4,wise_x,wise_y,z_w1,allmask_g,allmask_r,allmask_z,anymask_g,anymask_r,anymask_z,brick_primary,fitbits,gaia_astrometric_n_good_obs_al,gaia_astrometric_n_obs_al,gaia_astrometric_params_solved,gaia_duplicated_source,gaia_phot_bp_n_obs,gaia_phot_g_n_obs,gaia_phot_rp_n_obs,gaia_phot_variable_flag,maskbits,nobs_g,nobs_r,nobs_w1,nobs_w2,nobs_w3,nobs_w4,nobs_z,release,wisemask_w1,wisemask_w2,brickname,ref_cat,type,wise_coadd_id
9907736086252377,44.242662115276545,145.43338039454625,28.584061461178475,132.20669823998307,48.54603732329274,175.76589059982084,58131.40942801164,57473.23005786667,0,561651,9.877184,9.316106,6.176792,1055.8522,1699.0161,192.38954,200.95645,203.19482,204.56372,0.0,2252781300.0,0.509246,0.61823,1.744817,0.329029,-34.93791,2721.7476,0.65668,23.23268,23.022125,21.895626,23.706915,,13.91288,22.956615,0.012025,0.281018,0.345145,0.370505,0.281018,0.345145,0.370505,0.491438,464.87457,170.4744,3.710297,0.844236,0.000998,1.3e-05,65.04463,0.603582,1.741265,0.328617,-34.92858,2721.4731,0.647931,0.014122,0.024831,1.855347,7.661402,1.263775,0.877369,0.018471,0.992114,0.9935,0.992773,0.020182,0.018099,0.010163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.7774,156.14304,60.841793,0.223169,3905406,23.271328,23.048159,21.897839,23.708273,,13.91299,22.971178,0.965029,0.976307,0.997964,0.998749,0.999733,0.999899,0.986677,9.874665,9.314508,6.176304,23889587,2905,0,0,0,0,0,0,596.05835,221.46451,4.953304,0.941293,0.001013,1.3e-05,109.529144,1.816514,1.744823,1.266109,2260515300.0,17.07046,0.894953,0.885589,0.93709,0.905864,0.575001,0.12251,0.91866,0.0,118978,0.076981,0.0,1.0,0.0,0.0,0.0,0.0,148.91763,0.411844,10.595866,7.880717,3.354048,0.301941,-1.10353,9.748477,5.22558,-1.810434,,,100.49399,162.67735,1.073339,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,196,196,14,14,3,9011,0,0,1453p442,,REX,1456p439
9907736349574941,45.294867243244944,114.3623482235322,23.402301630390753,108.43273597278122,26.67526317200315,173.41501932586996,58224.19967013224,57424.28896272227,0,565669,398.37848,396.64124,336.44217,2171.0322,2416.0852,253.22794,299.11615,378.383,323.10052,378.38544,413750460.0,2.717904,3.484463,-25.318657,-31.820662,-3.351857,1768.9734,-1.476546,21.414415,21.14466,,,,14.380696,,0.05468,0.107477,0.145266,0.0,0.327583,0.762621,1.244745,2.31173,17.208366,9.347769,0.289937,0.091668,0.000195,4e-06,1.052996,3.124516,-25.085121,-31.640087,-3.347791,1768.1628,-1.389185,25.209877,51.902008,27.05108,14.666541,68.44594,1.337317,196.68024,0.913216,0.908752,0.912204,0.103038,0.09869,0.102789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.14343,387.4251,62.764202,0.327114,3882606,21.590157,21.263042,,,,14.381194,,0.850556,0.896699,0.990776,0.994325,0.998787,0.999542,0.940834,387.6268,381.55936,333.0907,26979883,1821,0,0,0,0,0,0,943.88904,536.61017,4.592083,0.853094,0.000965,1.3e-05,118.29919,1.92529,1.871351,1.18234,369406850.0,33.837948,0.805387,0.839375,6.087648,1.488233,0.640819,0.13933,1.004806,0.0,113114,,0.0,4.0,69.023186,-0.022493,176.18607,0.070726,1.110672,10.6896,9.589741,9.552933,-13.507293,-9.579559,-0.046732,3.674596,-1.42552,,,,206.9271,231.80177,,0,0,0,0,0,0,1,8196,0,0,0,0,0,0,0,0,0,4,6,196,192,14,14,3,9011,0,0,1144p452,,DEV,1150p454
9907736376050363,45.26113232178353,257.1572552406517,67.62161959010102,245.73591679533,36.553955332206414,70.78929964330115,57873.460254630736,57482.42654597797,0,566073,263.8914,263.52646,260.11533,2881.7507,1953.2139,0.0,0.0,0.0,0.0,0.0,95140584.0,2.137643,4.521558,-11.105478,-16.173357,-278.61838,-1004.1085,1.693599,21.675161,20.86178,,,,,21.927973,0.036378,0.04487,0.098305,0.038017,0.083826,0.176117,0.169161,1.919407,23.157907,5.788133,1.276331,0.461466,0.000718,1.3e-05,1.262646,4.205178,-11.037223,-16.112238,-278.3935,-1003.80237,1.626256,16.675348,17.095304,30.089859,15.221332,10.076771,6.679513,73.959,0.986953,0.998122,0.981509,0.173229,0.181482,0.151611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.96814,203.23914,51.955315,0.851543,3641209,21.792082,20.940538,,,,,21.972029,0.897908,0.930029,0.993854,0.996221,0.999193,0.999695,0.960237,246.16338,252.39468,240.5141,39541629,699,0,0,0,0,0,0,1187.5707,301.30594,12.0983,2.36719,0.001909,2.3e-05,89.69338,1.61357,1.596996,1.308757,102386376.0,94.20818,2.057261,1.629908,34.618103,9.681667,3.000552,0.218866,1.462257,0.0,114446,-1.03149,0.0,1.0,0.0,0.0,0.0,0.0,9.695078,5.24,9.236696,10.117043,-12.469283,-10.945251,-7.459714,-3.639223,1.827383,,,,274.94232,188.0955,,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,4096,5,5,426,428,20,20,3,9011,0,0,2572p452,,REX,2577p454
9907736413733420,45.56418538084019,101.06560749496226,22.445492088392303,98.35976970999202,17.82335628863068,170.2429791511236,58197.160261344136,57339.481710076776,0,566648,12.604179,13.415789,9.255318,3145.5667,2682.6106,292.8802,318.84613,322.44055,321.43298,0.0,2782371600.0,0.815575,0.964533,3.137591,2.349868,48.03155,327.36752,0.734659,22.72134,22.539207,21.258509,21.572392,18.296183,16.212412,22.834785,0.116467,0.265019,0.350752,0.295946,0.265019,0.350752,0.295946,0.577742,555.1931,168.46445,3.530632,0.771107,0.001205,1.6e-05,87.74211,0.764639,3.07627,2.321556,47.90754,327.04813,0.645162,5e-06,6e-06,1.172249,1.038656,0.288716,1.071855,2e-06,0.997327,0.995807,0.998718,0.011174,0.013969,0.009998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.9859,205.94337,113.894005,0.304306,3870608,23.095665,22.791359,21.27994,21.585552,18.29899,16.21347,22.975828,0.708385,0.792756,0.980456,0.987952,0.997418,0.999024,0.878179,12.601562,13.413011,9.253414,28117154,556,0,0,0,0,0,0,930.26324,286.8526,4.790941,0.893756,0.001183,1.6e-05,190.06857,1.829662,1.903124,1.403242,2626063400.0,37.68341,0.870947,0.819775,3.020149,0.910115,0.493268,0.130653,0.986448,0.0,112130,-0.184469,0.0,1.0,0.0,0.0,0.0,0.0,223.06123,0.587569,13.613061,9.924548,5.780303,2.038621,1.663014,1.323622,6.043283,-0.305613,3.286562,2.08552,155.28659,255.94273,1.695889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,207,202,19,19,5,9011,0,0,1012p455,,REX,1001p454
9907736553589598,46.10416970596322,143.00357961216287,29.681159186084592,129.59736398955977,46.58684943889144,173.39413853699102,58172.31573529164,57460.28047198097,0,568782,8.146096,7.475747,5.537085,702.6291,3231.6353,3620.9417,3772.988,3790.5032,3778.2598,0.0,68143362000.0,0.540333,2.212142,16.736265,10.407922,-58.861977,-322.34338,6.589836,23.168346,21.637968,19.440853,19.95659,,,20.452814,0.018919,0.31648,1.319582,3.996846,0.31648,1.319582,3.996846,0.510904,390.03522,183.46393,3.446453,0.861112,0.001002,1.3e-05,68.89686,2.130243,16.682692,10.387448,-58.837265,-322.29227,6.452235,0.0,0.0,0.073756,0.062784,0.472886,0.911596,0.0,0.993972,0.993146,0.99604,0.009339,0.009475,0.007355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.80328,170.0916,64.81709,1.550224,3905054,23.22915,21.678926,19.444334,19.958727,,,20.475725,0.945535,0.962977,0.996799,0.998033,0.99958,0.999841,0.979119,8.145743,7.475204,5.541191,23820270,2910,0,0,0,0,0,0,488.64163,250.76248,5.392402,0.992317,0.001012,1.3e-05,114.31144,1.735592,1.613534,1.291711,63777390000.0,34.4547,0.917407,1.090433,0.577871,0.57404,0.633286,0.117763,1.056427,0.0,110353,1.203201,0.0,1.0,0.0,0.0,0.0,0.0,4502.926,0.343862,10.090003,28.853895,30.970793,9.639151,-1.862609,-1.152541,53.556213,-0.514393,,,67.74263,308.18707,1.031391,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,215,214,14,14,3,9011,0,0,1428p460,,REX,1427p454
9907737093277204,47.88741924425667,272.53318015444273,71.28012497648633,275.29877234013634,26.438917906893867,75.47332378857757,58256.44066167994,57524.41791666668,0,577017,745.21185,727.0759,728.7468,2495.317,252.92702,120.185776,289.03918,193.06624,281.18787,0.0,63289680.0,4.973314,5.023921,-46.170036,-56.722095,-13.04204,-1362.4174,-8.96834,20.758385,20.747393,,,,,,0.031725,0.042899,0.044684,0.0,0.075283,0.119231,0.130922,4.527518,11.087921,2.393931,0.898684,0.325172,0.000628,1.4e-05,0.584544,4.715948,-45.92247,-56.53512,-13.032859,-1362.0552,-8.656543,4.496653,9.775196,3.900222,1.880872,13.264824,1.139954,8.64344,0.872473,0.87878,0.891227,0.141179,0.140472,0.15674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.6968,219.20053,56.77293,0.044271,3228621,20.86035,20.816078,,,,,,0.910362,0.938699,0.994638,0.996704,0.999296,0.999734,0.965234,645.2183,642.7886,657.03436,61772680,1556,0,0,0,0,0,0,745.69666,343.40216,13.755787,2.778408,0.002643,3.1e-05,95.707596,2.176865,1.486678,1.414164,71869280.0,86.30891,1.008155,0.841008,18.531597,4.181716,0.775949,0.116389,0.86049,0.0,101481,,0.0,1.0,0.0,0.0,0.0,0.0,6.511255,8.5936,15.075971,7.296671,-43.53401,-32.23853,-0.326608,-5.090032,-6.618399,,,,237.86447,24.471174,,0,0,0,0,0,0,1,8196,0,0,0,0,0,0,0,0,0,4,4,492,495,30,30,3,9011,0,0,2726p480,,REX,2722p484
9907737261639359,48.867176348918626,156.72753287996872,35.990567597868804,138.31811212438478,54.71395707527941,165.1116249225797,57873.168206020746,57513.15645821437,0,579586,16.565607,11.670839,6.236672,1945.6051,3409.5745,1529.8921,1891.0144,1917.5769,1936.8171,1937.1735,36095360000.0,1.185771,2.363506,3.185744,2.952369,-2.510477,199.59535,3.710705,22.314997,21.566109,21.241972,21.324574,,16.749624,21.076359,0.008811,0.528422,1.062268,1.680722,0.528422,1.062268,1.680722,1.155244,174.95628,83.9646,4.135828,0.998315,0.00133,1.7e-05,93.2977,2.322343,3.180991,2.949663,-2.509986,199.58061,3.674417,0.0,0.0,1.029803,0.81995,9.753467,0.813603,0.0,0.983672,0.992303,0.994726,0.054018,0.018952,0.005633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.86488,102.90345,120.49191,0.758131,3914633,22.343315,21.585184,21.243593,21.32557,,16.749704,21.087029,0.974255,0.982584,0.998508,0.999083,0.999804,0.999926,0.990221,16.521639,11.667646,6.236469,24294792,1727,0,0,0,0,0,0,294.21954,149.40526,6.188837,1.169038,0.001224,1.5e-05,268.9103,2.119845,1.732661,0.967521,19767181000.0,52.483135,0.842443,0.793363,1.813118,0.772525,0.620943,0.240543,0.965089,0.0,96743,0.498156,0.0,1.0,898.44086,-0.275256,532.6689,-0.10139,1442.5336,0.75897,15.280529,21.28014,6.469097,2.947178,-0.091548,0.814497,35.49146,-0.081976,,,184.69653,327.03915,-0.156565,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,236,238,18,18,4,9011,0,0,1567p487,,EXP,1574p484
9907737580472974,49.95854154917977,218.21839824507697,59.39802900084145,186.84095754108895,60.0529540940255,89.43075071633635,57862.40738634394,57461.40118160887,0,584451,7.772665,6.225398,6.422523,1009.52136,1230.3135,553.85645,584.7064,586.907,586.86395,0.0,8571318300.0,0.812411,1.188372,0.186831,-0.026508,-63.67786,-62.910736,1.641988,22.725561,22.312618,24.321375,,,,21.961575,0.018182,0.445014,0.662491,0.930114,0.445014,0.662491,0.930114,0.76984,447.08832,164.76201,6.393376,1.608551,0.001888,2.2e-05,39.140923,1.146058,0.186257,-0.026458,-63.652164,-62.90115,1.609024,0.0,0.0,5.513258,17.85651,0.634916,4.898492,0.0,0.990965,0.996043,0.990709,0.01495,0.010685,0.013266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.7291,158.79541,39.931015,0.432014,3613435,22.783998,22.351984,24.32472,,,,21.983593,0.947599,0.964393,0.996923,0.998109,0.999596,0.999848,0.979924,7.771441,6.22482,6.421955,46674103,2702,0,0,0,0,0,0,671.6769,272.6294,10.142852,1.876164,0.00191,2.3e-05,66.920975,1.571976,1.313243,1.349454,8248262000.0,40.72154,0.925056,0.802933,0.633743,0.643357,0.771963,0.113863,0.948597,0.0,92541,0.368391,0.0,1.0,0.0,0.0,0.0,0.0,612.5304,0.402166,16.277853,14.71076,0.470952,-0.033556,-2.765743,-0.295811,10.06649,,,,96.33709,117.83038,-2.341127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,370,372,22,22,2,9011,0,0,2181p500,,REX,2183p499
9907737650334472,50.24460521609798,272.5377065244448,73.63309966716481,275.7671407747578,26.906210662231864,78.05892246684192,58256.44718981904,57526.41525462667,0,585517,962.76355,948.4551,946.23224,1753.464,1725.3748,0.0,0.0,0.0,0.0,0.0,24729688.0,4.420042,7.661748,-29.143183,-32.401596,-198.99397,-229.11845,5.73014,20.886435,20.28918,,,,,20.604588,0.04603,0.027511,0.049857,0.038827,0.18391,0.332708,0.467355,3.857006,5.607347,1.165199,0.463065,0.194034,0.000564,1.4e-05,0.459802,6.989819,-28.916729,-32.246742,-198.79076,-229.03008,5.443376,69.77145,70.16615,26.538097,15.408478,13.047388,22.151085,148.42697,0.873624,0.874879,0.694587,0.170424,0.170755,0.165594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.37708,160.66296,72.84656,0.645538,3228304,21.034374,20.388836,,,,,20.66033,0.872617,0.912301,0.99223,0.995221,0.998979,0.999614,0.949955,871.21783,872.79224,879.149,61833978,2824,0,0,0,0,0,0,638.5564,255.09555,14.963716,3.059872,0.003089,3.6e-05,128.55458,2.06132,1.456683,1.264588,24673932.0,38.499844,3.091235,3.874304,9.755613,3.034735,1.643039,0.185226,2.890369,0.0,91812,-0.271494,0.0,1.0,0.0,0.0,0.0,0.0,2.33989,10.0,9.133327,7.545115,-19.677504,-14.204449,-4.720624,-0.84224,3.691084,,,,169.17734,165.83867,,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,4096,3,3,548,550,33,33,4,9011,0,0,2725p502,,REX,2717p499
9907737706695218,50.42506803510344,248.7333944051965,70.62187227990243,225.85863772839423,42.0334637963309,77.69389808557378,58170.50595269724,57482.41707581317,0,586377,17.139639,9.928109,10.060589,1278.8077,770.1082,175.5934,190.07542,192.30005,190.83176,0.0,1627701600.0,0.518193,0.821772,-0.906856,1.123427,6.126481,-169.1846,0.768006,23.213772,22.713121,,22.373638,20.531973,,22.786589,0.018264,0.207832,0.335457,0.318581,0.207832,0.335457,0.318581,0.49092,427.20956,106.29194,7.449015,2.025865,0.006119,7.4e-05,40.206684,0.792382,-0.904053,1.121294,6.123998,-169.1587,0.752519,0.0,0.0,3.114414,1.272894,0.614032,0.663577,0.0,0.976019,0.989128,0.98516,0.046948,0.018017,0.021208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.2548,159.97041,53.81797,0.51981,3651817,23.272472,22.752663,,22.375702,20.532412,,22.808706,0.94737,0.964236,0.99691,0.998101,0.999595,0.999847,0.979835,17.028028,9.925718,10.056147,41087993,2610,0,0,0,0,0,0,788.80835,255.9114,14.039253,2.645629,0.006242,7.3e-05,90.64521,2.090617,1.41952,1.385288,1581934500.0,76.42505,0.754204,0.699175,0.62803,0.755971,1.066883,0.136543,0.999498,0.0,90900,-0.056044,0.0,1.0,0.0,0.0,0.0,0.0,143.25255,0.652527,10.146855,8.1693,-2.467421,1.59597,0.479039,-1.451115,4.771626,,1.84329,,122.28164,73.77224,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,498,500,71,73,3,9011,0,0,2486p505,,REX,2485p499
9907737808798483,50.8830592262124,142.09492478469554,33.89406399908682,126.84927805014772,45.14808318295936,166.79016412367562,58137.249108800745,57488.18479166667,0,587935,13.686652,11.50958,11.204489,2881.865,193.59296,178.42137,191.25745,191.86885,191.33847,0.0,1652913800.0,0.484193,0.757806,2.821762,2.175159,-14.116036,-754.7725,0.977674,23.287455,22.801105,21.3737,21.656273,,,22.524515,0.015333,0.203756,0.323656,0.423225,0.203756,0.323656,0.423225,0.462707,398.76675,140.61737,3.711344,0.980452,0.001311,1.7e-05,37.886177,0.734987,2.814439,2.17169,-14.111233,-754.67554,0.961096,0.055097,0.03986,7.28995,5.722757,5.985543,1.778601,0.108555,1.0,1.0,0.999998,0.019511,0.011998,0.016365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.83087,183.80295,48.145172,0.502434,3903826,23.336735,22.834301,21.37652,21.658005,,,22.543083,0.955625,0.969887,0.997405,0.998405,0.99966,0.999871,0.983043,13.679275,11.507155,11.199026,29637995,787,0,0,0,0,0,0,669.14703,274.43137,6.089651,1.175455,0.001572,2e-05,76.94482,1.89414,1.638145,1.557842,1679575300.0,67.51166,0.731221,0.712319,0.712969,0.663645,0.683167,0.135087,0.885444,0.0,88111,0.291218,0.0,1.0,0.0,0.0,0.0,0.0,143.75562,0.620534,9.23986,8.715633,5.421973,2.150359,-0.510969,-3.08212,5.915712,-0.281485,,,277.628,21.56027,1.166563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,241,242,18,19,4,9011,0,0,1422p510,,REX,1430p514
9907737822496872,50.90995605643083,224.92434278006888,62.77635952602553,192.5997190438571,56.045365916208056,86.1108448309705,57906.33427919074,57519.35913354197,0,588144,28.463335,26.524235,22.53185,1598.1166,562.28564,1376.6996,1634.9641,1751.2312,1735.9866,1751.9927,17756453000.0,2.563228,3.670281,1.691993,-0.326468,-9.68434,6.067696,4.128944,21.478031,21.088251,21.929005,,,20.54244,20.960402,0.019461,0.641813,0.936454,1.071649,0.641813,0.936454,1.071649,2.419738,142.2408,41.039627,4.269533,1.237595,0.002005,2.8e-05,24.296225,3.530581,1.686422,-0.325807,-9.680157,6.066707,4.040287,0.0,0.0,12.628913,37.488914,2.146193,47.49318,0.0,0.881892,0.881734,0.878806,0.065997,0.065819,0.061709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.27606,145.55424,82.521095,0.410194,3658691,21.540579,21.130384,21.932585,,,20.542618,20.983969,0.94402,0.961938,0.996707,0.997977,0.999568,0.999837,0.978528,28.258137,26.343128,22.40005,46349940,2152,0,0,0,0,0,0,649.1724,235.7482,11.634809,2.114995,0.002792,3.3e-05,167.905,1.733854,1.496507,1.232894,13937579000.0,21.493132,0.851979,0.756769,3.60225,0.694114,0.806134,0.122401,0.886442,0.0,88304,0.146416,0.0,4.0,3027.9658,-0.157932,2304.963,-0.456971,2687.005,2.143759,28.858948,22.61767,3.484627,-0.362452,-0.43344,0.03188,19.91506,,,,152.9461,55.41113,-0.948616,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,423,426,31,31,4,9011,0,0,2249p510,,DEV,2241p514
9907737888033799,51.30191291442542,262.32171293120876,74.26306714311488,252.0613685278056,33.44143889000353,78.37363806928371,58231.38328380514,57526.38126157668,0,589144,14.116767,9.682412,7.150462,1050.3881,2513.2522,804.23303,847.56555,856.40436,848.8296,0.0,7408121000.0,0.986164,1.548217,3.121217,6.335404,18.727179,44.646072,1.746032,22.515127,22.025421,21.26419,20.495564,19.318819,18.375542,21.894869,0.036861,0.419654,0.682717,0.795294,0.432635,0.718168,0.86873,0.88422,508.37067,189.0696,6.595329,2.073733,0.003611,4.4e-05,21.089132,1.4385,3.10178,6.311145,18.711863,44.63228,1.675702,0.123841,0.138453,5.318392,1.882589,0.810057,6.440566,0.226664,1.0,1.0,0.726347,0.003296,0.002059,0.086813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0864,242.27454,37.08568,0.528376,3510175,22.6336,22.105225,21.270973,20.49973,19.319708,18.375877,21.939508,0.896626,0.929134,0.993773,0.996171,0.999182,0.999691,0.95972,14.116263,9.682171,7.267292,41178810,3079,0,0,0,0,0,0,817.5894,357.00906,16.4834,3.224386,0.003672,4.4e-05,66.42324,2.078439,1.58557,1.22175,7283742700.0,53.90187,0.855336,0.857935,1.589423,0.607933,0.590843,0.156671,0.923637,0.0,86718,0.165716,0.0,1.0,0.0,0.0,0.0,0.0,568.14825,0.561098,19.936567,19.77975,7.965796,9.088341,1.124443,0.295064,7.695309,0.771244,1.180021,0.94383,100.46749,239.85873,0.668535,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,578,580,42,43,2,9011,0,0,2622p512,,REX,2622p514
9907738068325453,51.96806547071645,287.90292504492595,72.91596455791664,310.1422823647763,18.117094173281767,82.71160484102005,57973.44432870074,57534.46094907667,0,591895,21.220863,21.915743,18.169962,909.16376,1361.3485,49693.01,70947.27,69747.3,70972.47,0.0,363796630000.0,16.380482,26.37868,15.264412,9.004019,76.38051,2027.7299,33.471653,19.464184,18.946867,19.5408,20.113909,17.792543,14.232474,18.688307,0.079254,3.171195,5.51321,7.500187,3.173233,5.516448,7.506896,12.954993,110.0453,65.47754,4.176108,1.603672,0.003477,4.3e-05,19.305542,22.522612,15.060762,8.930055,76.246254,2026.3833,30.63983,0.014656,0.00834,2.503723,2.556943,0.837598,0.812554,0.006998,0.80358,0.999929,1.0,0.002796,0.00188,0.001245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.97974,224.59082,57.99155,0.600452,3228721,19.718906,19.118454,19.555382,20.122864,17.794455,14.233196,18.784285,0.79088,0.853819,0.986659,0.991785,0.998242,0.999336,0.915396,20.60521,21.914799,18.169775,62093875,5197,0,0,0,0,0,0,399.4024,335.8233,13.563106,2.812987,0.003835,4.5e-05,97.58557,2.03154,1.673624,1.340309,377404980000.0,20.377945,1.151006,1.909722,5.774021,0.844575,1.077094,0.111079,1.533806,0.0,83476,0.334169,0.0,1.0,0.0,0.0,0.0,0.0,423890.25,1.130879,135.9011,182.2489,30.777462,11.308679,4.496262,13.308243,134.6255,-0.567482,2.328409,3.561258,87.954865,130.73952,-0.771097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,513,510,43,43,3,9011,0,0,2877p520,,REX,2884p514
9907738107970376,52.25420339930932,173.1851898015073,44.1540918053077,147.9076090314158,60.87633149758937,147.9852699408401,58190.32294432445,57461.31778380318,0,592500,17.115736,16.782206,18.47374,2729.1328,1857.9656,624.66986,847.3945,895.6528,907.53046,909.07007,7198413000.0,1.436475,1.821784,1.769258,0.080272,-17.156387,-466.58325,1.604848,22.106754,21.848759,21.880522,25.238585,,,21.986416,0.01634,0.397412,0.51203,0.457581,0.397412,0.51203,0.457581,1.368647,324.9437,70.502335,4.127639,1.00437,0.001272,1.6e-05,35.342632,1.763382,1.764366,0.080136,-17.150166,-466.51935,1.575864,0.000656,0.001274,1465.8491,38291.53,572.7292,33.45539,0.003964,0.99837,0.998449,0.991666,0.016058,0.019674,0.024699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.70013,151.27113,68.34164,0.275137,3772253,22.159271,21.884134,21.883528,25.24043,,,22.006203,0.952781,0.967942,0.997235,0.998301,0.999637,0.999863,0.98194,17.111364,16.77777,18.46201,24453316,840,0,0,0,0,0,0,1042.9222,233.0397,6.538864,1.220032,0.00138,1.7e-05,106.588486,1.633564,1.558481,1.635208,5433027600.0,69.22486,0.741199,0.857439,1.614684,0.498506,0.676911,0.115512,0.842433,0.0,82402,-0.122068,0.0,1.0,323.06412,-0.123376,480.58026,0.419519,227.28543,1.426743,24.6715,14.806354,3.584589,0.080311,-0.611712,-1.871886,9.368459,-3.356903,,,262.21948,41.747253,0.122675,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,247,245,17,17,4,9011,0,0,1732p522,,EXP,1726p530
