objectId,ra,dec,redshift,name,idx,best_cat,best_cat_release,query_time,smallcone_posterior,missedcat_posterior,extra_cat_cols,host_objID,host_name,host_total_posterior,host_ra,host_dec,host_redshift_mean,host_redshift_std,host_redshift_info,host_redshift_posterior,host_absmag_mean,host_absmag_std,host_absmag_info,host_absmag_posterior,host_offset_mean,host_offset_std,host_offset_info,host_offset_posterior,host_frac_offset_mean,host_frac_offset_std,any_posterior,none_posterior,host_2_objID,host_2_name,host_2_total_posterior,host_2_ra,host_2_dec,host_2_redshift_mean,host_2_redshift_std,host_2_redshift_info,host_2_redshift_posterior,host_2_absmag_mean,host_2_absmag_std,host_2_absmag_info,host_2_absmag_posterior,host_2_offset_mean,host_2_offset_std,host_2_offset_info,host_2_offset_posterior,host_2_frac_offset_mean,host_2_frac_offset_std
ZTF24abrople,155.50289324285714,65.33604978571428,nan,Transient_0,0,nan,nan,nan,nan,nan,{},nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25aaoqzhl,252.63253161111112,59.2069444111111,nan,Transient_0,0,decals,dr9,2.036313056945801,0.0,1.5354335673418317e-05,{},9907739611825519,nan,0.9999842490044262,252.63222877304904,59.20703972573952,0.401745,0.2008725,PHOT,45837.306229348105,-19.710635668021464,1.09924935,r,9.682085414456175,0.6617168491488215,0.06875671727258649,nan,3642.2934651591586,0.8012137907907543,0.11966913714919285,0.9999842490044262,1.575099557384281e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24aaetkbe,8.183339014285716,51.3655249,nan,Transient_0,0,panstarrs,dr2,4.057793140411377,7.407626952505252e-14,7.407626952505252e-14,{},169630081853277133,nan,0.9999999999997777,8.185371582747363,51.363747688331415,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,7.85680763608411,0.08668012393367298,nan,0.9999999999997777,3.682801812450187,0.20180907272810655,0.9999999999997777,2.2222880857515757e-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25aaloljw,301.85476684285715,-1.8200807285714284,nan,Transient_0,0,panstarrs,dr2,11.831811904907227,7.946321949362085e-14,7.946321949362085e-14,{},105813018574514677,nan,0.9999999999997585,301.85737619187597,-1.82144806867482,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,10.59880926667873,0.095924171081053,nan,0.9999999999997585,3.761154996787685,0.27729412664403197,0.9999999999997616,2.3838965848086255e-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24aalngme,10.841655387179486,41.54607672307693,nan,Transient_0,0,panstarrs,dr2,57.32490801811218,6.106512152894704e-15,6.106512152894704e-15,{},157850108402495687,nan,0.5134872532011715,10.840344885104995,41.54596782244344,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,3.553798123604549,0.07698074321299582,nan,0.5134872532011715,2.001829747624231,0.14988027501167772,0.9999999999999817,1.8319536458684113e-14,157850108410407510,nan,0.25950902458282965,10.841000143191732,41.54729526835906,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,4.728177326512258,0.09398305149760836,nan,0.25950902458282965,2.625226869959048,0.17455126668382273
ZTF24abmkoqc,123.82154745,13.987237668749998,0.095,Transient_0,0,decals,dr9,1.8036291599273682,0.0,0.2330632560174351,{},9906626687013184,nan,0.7669367434791556,123.82157003816612,13.987145386514625,1.157859,0.475001,PHOT,12575.546035772426,-21.07880938700148,1.17075805,r,1807.228046495341,0.35758004505864743,0.09399100987809893,nan,133149.17738050848,1.1373851540026994,0.3012103097625608,0.7669367434791556,0.23306325652084436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24abnpybd,348.9205136333333,3.7208434333333336,nan,Transient_0,0,decals,dr9,2.1918561458587646,0.0,2.1614010444820803e-05,{},9906622923870224,nan,0.999978002362365,348.92048002482363,3.7208730227094993,0.56786,0.221684,PHOT,48870.837899168306,-19.441369726628924,1.1576385,r,16.951909765848768,0.19689181392347513,0.08700830832714597,nan,6314.329739302739,0.7918914450703196,0.3538984845608434,0.999978002362365,2.19976376348756e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25aanepai,149.16980087692306,-4.176257415384615,0.08,Transient_0,0,decals,dr9,3.314177989959717,0.0,0.025820960309906008,{},9906619852591849,nan,0.974179039582296,149.16981017605957,-4.176228761374454,0.703447,0.3517235,PHOT,27793.991134837957,-19.714635099410437,1.1722655,r,70.98231441844828,0.1562963140536387,0.07597737157252318,nan,30763.810364931094,0.6268742140233282,0.30721445066417524,0.974179039582296,0.025820960417704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24abpgriz,82.94373117857143,67.6009486857143,nan,Transient_0,0,panstarrs,dr2,2.916378974914551,9.746303439819405e-15,9.746303439819405e-15,{},189130829349715716,nan,0.6391233927278039,82.9349732928907,67.61245035190758,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,43.11429199007842,0.09513437169501177,nan,0.6391233927278039,2.223675657203187,0.13161130220921194,0.9999999999999708,2.9238910319458214e-14,189120829432709567,nan,0.36087660727216797,82.94330771470206,67.60732338263185,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,22.957937498591345,0.09847424966352118,nan,0.36087660727216797,2.7483447350083434,0.1939556646624137
ZTF23abqbpaw,12.23049005,-24.0200917,nan,Transient_0,0,decals,dr9,2.697751045227051,0.0,1.1988013824610718e-05,{},9906612617092992,nan,0.9999670607821147,12.229634375390862,-24.01959159077799,0.491723,0.167357,PHOT,28200.429422171605,-20.211197097390123,1.10032625,r,12.858250160427762,3.339860017864163,0.09056661899024222,nan,2262.301011195901,0.9055044208118727,0.08859424487028981,0.9999878416517443,1.215834825572495e-05,9906612617093005,nan,4.4509651117641116e-07,12.230159686955323,-24.019758002732235,1.03046,0.19062,PHOT,37.70858620549575,-19.772150475295753,1.22043255,r,12.4862506958562,1.6214669760556544,0.09069756168009295,nan,7.45928723822027,4.9359980149458424,0.3897458939922367
ZTF25aagrfgg,225.89900712500005,-25.454717375,0.026596,Transient_0,0,panstarrs,dr2,3.0216851234436035,5.005930189103848e-14,5.005930189103848e-14,{},77452258978777118,nan,0.5779008638996631,225.89779916302783,-25.4526784864129,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,8.322479556567883,0.09343862270441179,nan,0.5779008638996631,3.836300287612779,0.19608580096984735,0.9999999999998499,1.5017790567311544e-13,77452259019227454,nan,0.36686568914367756,225.90188671266455,-25.4524422324142,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,12.439780566644231,0.09492776675259165,nan,0.36686568914367756,4.263321658346195,0.21844238156211032
ZTF24aaxoguq,229.66546458125,3.3568935062499996,nan,Transient_0,0,decals,dr9,2.070683002471924,0.0,0.0009205530614806809,{},9906622704191591,nan,0.9989318585800606,229.66534123146408,3.356910488540567,0.231324,0.115662,PHOT,89922.20657316338,-18.731973423462417,1.0789578499999999,r,12.91874388626818,0.45573811934124947,0.103390206277147,nan,20298.74110992652,0.7671114573357827,0.18102117889233066,0.9989318585800606,0.0010681414199394078,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF23abiuvhk,296.29443760000004,-6.5461942625,nan,Transient_0,0,panstarrs,dr2,3.859622001647949,3.108142562658053e-14,3.108142562658053e-14,{},100142962955026493,nan,0.9999999999999067,296.29550739221054,-6.544958706443921,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,5.86672334018582,0.09762909170738311,nan,0.9999999999999067,2.869856127644166,0.16628959526790052,0.9999999999999067,9.324427687974158e-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF23abhwnlz,355.6298321375,-24.6924620125,nan,Transient_0,0,nan,nan,nan,nan,nan,{},nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF23aboebgh,174.78622454324326,-11.249424402702704,0.15,Transient_0,0,nan,nan,nan,nan,nan,{},nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25aaozfqa,262.9059350333334,-27.040023416666667,nan,Transient_0,0,panstarrs,dr2,11.966852903366089,4.335229993328743e-15,4.335229993328743e-15,{},75552629068881599,nan,0.48789318827216754,262.90687969400017,-27.04058002568568,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,3.6325828474130124,0.09477634477205195,nan,0.48789318827216754,1.7433291649494405,0.1173985443209764,0.999999999999987,1.3005689979986227e-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24aadvsff,123.63097261666668,14.912956766666667,nan,Transient_0,0,panstarrs,dr2,2.646639823913574,2.214456173720823e-14,2.214456173720823e-14,{},125891236266418005,nan,0.9999999999999336,123.62664704118254,14.91457251385077,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,16.13707867274482,0.09238376815476483,nan,0.9999999999999336,2.5540557989121484,0.17897750091464804,0.9999999999999336,6.643368521162469e-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25acegczg,87.69428508260869,58.914781834782595,0.012,Transient_0,0,panstarrs,dr2,4.422461032867432,8.203003428206221e-15,8.203003428206221e-15,{},178700876879673402,nan,0.9655562589798856,87.68810193891548,58.918853041001,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,18.62180819635133,0.08530380266778564,nan,0.9655562589798856,1.7038853670191858,0.09505589223176346,0.9999999999999754,2.4609010284618658e-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24aagzzye,254.78115406666672,77.05673827777778,nan,Transient_0,0,panstarrs,dr2,3.774484157562256,6.122140271866373e-15,6.122140271866373e-15,{},200452547636308338,nan,0.5168905999588064,254.7636565104941,77.04796814802275,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,34.58468760232148,0.09283475872440472,nan,0.5168905999588064,1.9937560569310948,0.10199302396364078,0.9999999999999817,1.8366420815599118e-14,200462547727338049,nan,0.4262741120266603,254.77276784753604,77.05605824429828,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,7.195049265624596,0.04069153526432882,nan,0.4262741120266603,2.169351539628743,0.11404440851931734
ZTF24abmxmyb,41.50629696111111,41.23838073888889,nan,Transient_0,0,panstarrs,dr2,2.8060531616210938,1.0472466049851284e-15,1.0472466049851284e-15,{},157480415065286841,nan,0.9999999999999969,41.50645023339237,41.23843707369148,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.4705945881021496,0.07943407310745951,nan,0.9999999999999969,0.17443667314973732,0.03233915371330964,0.9999999999999969,3.141739814955385e-15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25abxfxna,291.27132240000003,38.25623081,nan,Transient_0,0,nan,nan,nan,nan,nan,{},nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25aavgwln,228.16706307777775,-4.770282411111111,nan,Transient_0,0,decals,dr9,2.344348907470703,0.0,0.00011216059603634575,{},9906619685012556,nan,0.9998507129168498,228.16699720749003,-4.77046249598532,0.302194,0.144619,PHOT,360352.2937895957,-19.233587006379054,1.0870065,r,41.747638645001004,0.6955073169315917,0.09996746806166966,nan,5494.750725527106,2.111209679993351,0.35039416059014683,0.9998507129168498,0.00014928708315024532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25acfyurn,22.592830985714283,31.80721245714286,nan,Transient_0,0,nan,nan,nan,nan,nan,{},nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25aaluxnm,197.1177577214286,8.228807157142857,nan,Transient_0,0,decals,dr9,2.095003128051758,0.0,0.0040533112619381105,{},9906624574657405,nan,0.9955080717071576,197.11788436560215,8.228651782146162,1.183566,0.591783,PHOT,79097.56481483363,-20.623645997825378,1.19646665,r,2010.1054626522737,0.7249107686387625,0.09988164316153182,nan,92455.79107570693,2.073577594642409,0.30758202781243693,0.9955080717071576,0.004491928292842516,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25abhfslz,280.6299621,17.79256942,nan,Transient_0,0,panstarrs,dr2,14.872935056686401,2.7158016335572517e-14,2.7158016335572517e-14,{},129352806308050191,nan,0.9999999999999185,280.63081176653844,17.791394260660056,0.0,0.0,nan,nan,0.0,0.0,nan,0.0,5.138118202508852,0.09957305094703259,nan,0.9999999999999185,2.74570777748673,0.17611324108085663,0.9999999999999185,8.147404900671756e-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24aatkhhr,7.793823453846155,51.56607141538462,nan,Transient_0,0,panstarrs,dr2,3.1489570140838623,5.169866118573022e-14,5.169866118573022e-14,{},169880077896415140,nan,0.6464322384773931,7.789618669359792,51.570397739305925,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,18.19155522128479,0.08734710410405347,nan,0.6464322384773931,3.754884159388885,0.19841828133024356,0.9999999999998449,1.5509598355719065e-13,169870077978358771,nan,0.35356776152246705,7.797814128984056,51.56507977435569,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,9.62283553478678,0.06815551025573746,nan,0.35356776152246705,4.33186161250743,0.281813254600915
ZTF24aabwweu,27.9151679,46.21657605,nan,Transient_0,0,panstarrs,dr2,2.6269888877868652,1.0034540297206616e-13,1.0034540297206616e-13,{},163450279229147988,nan,0.9999999999996989,27.922889358094892,46.214442323160135,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,20.70968556148139,0.07595549599600954,nan,0.9999999999996989,3.9700698610328065,0.2131552461130536,0.9999999999996989,3.0103620891619843e-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25aaompnz,225.6426296,34.88395778888888,0.06,Transient_0,0,panstarrs,dr2,2.5634429454803467,8.933344261610537e-14,8.933344261610537e-14,{},149852256453428588,nan,0.6138312053071886,225.6451626120272,34.88154547849455,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,11.46639366892928,0.09274159949543613,nan,0.6138312053071886,4.32318111825298,0.2555432299500617,0.999999999999732,2.680003278483161e-13,149862256374162922,nan,0.3623398079656832,225.637349035507,34.88533158357551,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,16.35473746869069,0.08410661367044103,nan,0.3623398079656832,4.791935923945493,0.2370634050736691
ZTF24aandgxw,346.95742774054054,3.037319421621622,nan,Transient_0,0,decals,dr9,1.7647712230682373,0.0,1.2849874634415249e-14,{},9906622640623238,nan,0.9999999998208103,346.9575864563186,3.03733542577085,0.348384,0.174192,PHOT,68922.4091439109,-19.048704742715422,1.1141779,r,7.753971328635224,0.5783216993402889,0.10155922597282051,nan,5498.838193160139,0.7319312413144126,0.14673483343904276,0.9999999998208103,1.7918964271776795e-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24aaejnbx,167.14276570769232,-0.5066077384615385,0.33,Transient_0,0,nan,nan,nan,nan,nan,{},nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF23abfgsod,341.2763512870968,39.01119663870968,nan,Transient_0,0,panstarrs,dr2,2.8257479667663574,2.3152820787125782e-14,2.3152820787125782e-14,{},154803412792234199,nan,0.9999999999999255,341.27922642888524,39.00299030824454,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,30.622939629493864,0.09908720041129296,nan,0.9999999999999255,2.619695339431776,0.1372873619275093,0.9999999999999305,6.945846236137736e-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24abaalzx,322.6470802,19.67442452857143,nan,Transient_0,0,decals,dr9,1.8296477794647217,0.0,1.1231847716678398e-06,{},9906628815946534,nan,0.9999988767236804,322.6462564699037,19.674614367307964,0.675983,0.194129,PHOT,328974.89272702247,-19.993717797666893,1.1530259,r,387.7900962243882,2.8778826081898288,0.09120196884053294,nan,6777.119328337574,3.0092434682625715,0.17792130301062337,0.9999988767236804,1.1232763195685133e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25aavvzbx,320.3561989111111,23.645520277777777,nan,Transient_0,0,panstarrs,dr2,6.564774990081787,6.071634531069978e-14,6.071634531069978e-14,{},136383203575801654,nan,0.4436887952013214,320.3575477856234,23.650881797048665,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,19.810566864737446,0.09931618969719691,nan,0.4436887952013214,4.275548926000724,0.21831794856383632,0.9999999999998178,1.8214903593209938e-13,136373203592877215,nan,0.3207685394749228,320.35927530360175,23.64720312942268,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,11.816765872735525,0.09275053889126979,nan,0.3207685394749228,4.594941577747111,0.2520375152661906
ZTF24abckosj,52.816668283333335,49.88397463333334,nan,Transient_0,0,nan,nan,nan,nan,nan,{},nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24abtlppf,13.309918785714286,53.994260528571424,0.2285,Transient_0,0,panstarrs,dr2,3.352308988571167,2.87342732394459e-13,2.87342732394459e-13,{},172790133023193041,nan,0.5173342859610244,13.30232625259012,53.99364014830821,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,16.22318122119998,0.05955887969542571,nan,0.5173342859610244,4.98381517332541,0.2473074412685284,0.999999999999138,8.62028197183377e-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF23aboeruc,353.18488523999997,44.42648422,nan,Transient_0,0,nan,nan,nan,nan,nan,{},nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25acgfmdw,194.54410799,-13.293847789999996,nan,Transient_0,0,panstarrs,dr2,2.241396903991699,1.1667136860294336e-15,1.1667136860294336e-15,{},92041945440518090,nan,0.9755341415069176,194.54402805545405,-13.293679352465412,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.6724874871961171,0.10296888714970996,nan,0.9755341415069176,0.2335660504614945,0.03801187588044672,0.9999999999999964,3.5001410580883012e-15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24abizbkp,65.9001301,4.3784924,nan,Transient_0,0,nan,nan,nan,nan,nan,{},nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24abzwppf,242.3062016411765,43.95097512352942,0.3878,Transient_0,0,decals,dr9,1.772134780883789,0.0,0.0008541030034839648,{},9907736036577139,nan,0.9991458969948794,242.305833496473,43.95106441303088,0.387189,0.076076,PHOT,43614.79570375923,-20.033587969037974,1.07837745,r,3.3636855679054998,1.0090491032930597,0.07755486510274884,nan,375.5028408759215,1.1444311003546508,0.10722292158455038,0.9991458969948794,0.0008541030051205426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25aaofttb,197.90625365,10.333116775,0.58,Transient_0,0,nan,nan,nan,nan,nan,{},nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24abalacb,36.428536230769225,22.173175469230767,nan,Transient_0,0,nan,nan,nan,nan,nan,{},nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25aciwalp,189.9712745,3.3338632500000003,nan,Transient_0,0,decals,dr9,2.070823907852173,0.0,0.00012241015121151338,{},9906622693772968,nan,0.9998715968848102,189.97685092098635,3.3378497659186537,0.576942,0.284888,PHOT,389773.8693803742,-21.870603956508937,1.0382617,r,1171.0768281427804,24.646747748883218,0.10201456544353482,nan,821.9571220454687,4.573468718720005,0.12873924364288408,0.9998715968848102,0.00012840311518979712,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24abkdugf,153.49238018571427,7.005306928571429,nan,Transient_0,0,decals,dr9,2.248775005340576,0.0,3.9011200284464025e-06,{},9906624095129957,nan,0.9999811035152142,153.4923621658051,7.00528145671891,0.363489,0.152772,PHOT,38485.215235225434,-19.202261609859427,1.1118895500000001,r,6.2334574850659425,0.15890194034151148,0.07734950667339369,nan,4745.256450927465,0.5243111865815028,0.25210617384869904,0.9999959703882868,4.029611713051179e-06,9906624095130117,nan,4.879969776987573e-67,153.49772872667438,7.006916041183981,0.04632,0.02316,PHOT,9.362705493075665e-57,-16.991125848097127,0.9785843000000001,r,1.1322076241140548,19.970118222161428,0.0982608221152136,nan,430.5459943621448,2.541218055527509,0.038079873404384484
ZTF23abhyzsk,112.029969824,23.683387376,nan,Transient_0,0,panstarrs,dr2,2.7966039180755615,3.8291914430664894e-14,3.8291914430664894e-14,{},136411120302207735,nan,0.6158472304545958,112.03020945171042,23.6809449867746,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,8.831520060059615,0.09914572709241594,nan,0.6158472304545958,3.5420119211666434,0.2613422021034427,0.9999999999998851,1.1487574329199468e-13,136421120306874665,nan,0.3037016091281096,112.0306808778122,23.686744376707704,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,12.30761250809184,0.0982111552288344,nan,0.3037016091281096,4.190257835908054,0.23764249232007645
ZTF23abhipsi,338.60867998181817,48.97161532727273,nan,Transient_0,0,panstarrs,dr2,9.347126007080078,1.5730022180884602e-13,1.5730022180884602e-13,{},166763386065584068,nan,0.9999999999995282,338.6067142894254,48.96959178057338,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,8.638863541555686,0.08912370091602294,nan,0.9999999999995282,4.395724564213526,0.2235905303132379,0.9999999999995282,4.719006654265381e-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24aarwnax,259.2499255882353,-5.56521272352941,nan,Transient_0,0,panstarrs,dr2,4.226859092712402,2.210947560903044e-13,2.210947560903044e-13,{},101322592508475300,nan,0.9999999999993368,259.2508548816588,-5.562633672100389,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,9.866629240188972,0.0955753694609034,nan,0.9999999999993368,4.711563820683243,0.2415476510397527,0.9999999999993368,6.632842682709132e-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF23aboemfi,352.9730108043478,22.658537782608697,0.1,Transient_0,0,decals,dr9,1.7900400161743164,0.0,0.2213962567593626,{},9906629879529678,nan,0.7786037418771521,352.97299688594074,22.658390490067685,1.044314,0.432909,PHOT,38631.76768350858,-20.640098970541025,1.17882845,r,1942.3624131855563,0.5400678928181312,0.09777932941015216,nan,90583.19757493709,1.7270841866046942,0.3270293436096798,0.7786037418771521,0.22139625812284794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25aarutoh,201.9830490352941,34.377784582352945,0.034,Transient_0,0,decals,dr9,1.8331820964813232,0.0,0.016688194458308707,{},9907733169900301,nan,0.9803784814543793,201.98950049819103,34.37105307304609,0.181679,0.0908395,PHOT,785250.0159509392,-19.97202865919367,0.9876051000000001,r,166.83220589759776,30.898485876145042,0.09310883534509551,nan,1533.103790265504,3.596148899867534,0.18682441955696427,0.9833118054295208,0.01668819457047926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF25abeuvaa,327.9077804761905,-27.24805550714286,0.091,Transient_0,0,panstarrs,dr2,2.7884302139282227,1.274351751267419e-15,1.274351751267419e-15,{},75303279078402437,nan,0.9571204703930679,327.9078319341803,-27.248267057123893,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.7863059278000365,0.10008863209859473,nan,0.9571204703930679,0.2903680783050672,0.04311749068664731,0.9999999999999962,3.823055253802257e-15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24aadvfvd,86.01111685000001,61.969826833333336,nan,Transient_0,0,panstarrs,dr2,2.7358009815216064,2.2789204162755956e-14,2.2789204162755956e-14,{},182360860090343418,nan,0.9999999999999316,86.0089036134076,61.968940365723874,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,4.920631602307565,0.07617283414723237,nan,0.9999999999999316,2.5889359827035023,0.17082792783203163,0.9999999999999316,6.836761248826786e-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ZTF24aaospih,234.6850837875,-20.3595536875,nan,Transient_0,0,panstarrs,dr2,3.226140022277832,1.617747061147722e-13,1.617747061147722e-13,{},83562346822499554,nan,0.9999999999995146,234.68221396728265,-20.35900200982021,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,9.890853678299555,0.09405377875344273,nan,0.9999999999995146,4.40752739749049,0.23751129134879856,0.9999999999995146,4.853241183443165e-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
